sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_387,387,1,2,BackEnd Design FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_133,133,1,6,Design FrontEnd
RandomTask_338,338,1,5,FrontEnd
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_68,68,1,7,BackEnd Design
RandomTask_332,332,1,5,BackEnd
RandomTask_90,90,1,4,FrontEnd
RandomTask_15,15,1,8,BackEnd Design
RandomTask_124,124,1,7,BackEnd
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_160,160,1,9,Design
RandomTask_209,209,1,9,BackEnd
RandomTask_81,81,1,5,BackEnd Design FrontEnd
RandomTask_103,103,1,5,Design
RandomTask_185,185,1,3,FrontEnd
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_239,239,1,10,Design
RandomTask_299,299,1,8,Design
RandomTask_97,97,1,3,Design
RandomTask_230,230,1,9,BackEnd FrontEnd
RandomTask_262,262,1,7,Design FrontEnd
RandomTask_73,73,1,10,Design FrontEnd
RandomTask_180,180,1,2,BackEnd
RandomTask_244,244,1,10,FrontEnd
RandomTask_32,32,1,4,Design
RandomTask_111,111,1,4,FrontEnd
RandomTask_354,354,1,3,Design FrontEnd
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_366,366,1,5,Design FrontEnd
RandomTask_271,271,1,5,BackEnd Design
RandomTask_147,147,1,8,Design
RandomTask_171,171,1,6,FrontEnd
RandomTask_382,382,1,7,BackEnd
RandomTask_146,146,1,6,Design
RandomTask_200,200,1,5,BackEnd
RandomTask_232,232,1,3,BackEnd Design FrontEnd
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_339,339,1,6,Design FrontEnd
RandomTask_330,330,1,10,BackEnd Design FrontEnd
RandomTask_76,76,1,1,FrontEnd
RandomTask_363,363,1,4,BackEnd Design FrontEnd
RandomTask_274,274,1,4,BackEnd
RandomTask_153,153,1,4,BackEnd Design
