sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_375,375,1,9,BackEnd FrontEnd
RandomTask_233,233,1,8,BackEnd FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_307,307,1,3,BackEnd Design
RandomTask_302,302,1,2,Design
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_326,326,1,2,FrontEnd
RandomTask_373,373,1,5,Design
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_93,93,1,3,Design FrontEnd
RandomTask_279,279,1,8,FrontEnd
RandomTask_352,352,1,1,BackEnd Design
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_156,156,1,5,BackEnd FrontEnd
RandomTask_90,90,1,4,FrontEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_374,374,1,7,BackEnd FrontEnd
RandomTask_259,259,1,9,BackEnd Design
RandomTask_384,384,1,1,BackEnd
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_168,168,1,6,Design FrontEnd
