sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_57,57,1,4,BackEnd Design FrontEnd
RandomTask_233,233,1,8,BackEnd FrontEnd
RandomTask_223,223,1,9,BackEnd Design
RandomTask_253,253,1,9,FrontEnd
RandomTask_88,88,1,5,Design
RandomTask_86,86,1,10,BackEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_60,60,1,10,Design
RandomTask_382,382,1,7,BackEnd
RandomTask_296,296,1,9,BackEnd
RandomTask_100,100,1,6,FrontEnd
RandomTask_344,344,1,10,BackEnd Design
RandomTask_399,399,1,8,Design
