sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_331,331,1,2,BackEnd FrontEnd
RandomTask_196,196,1,1,FrontEnd
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_228,228,1,2,Design FrontEnd
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_217,217,1,4,BackEnd Design
RandomTask_296,296,1,9,BackEnd
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_377,377,1,5,BackEnd Design FrontEnd
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_99,99,1,4,FrontEnd
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_144,144,1,10,Design FrontEnd
RandomTask_119,119,1,5,Design
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_306,306,1,2,BackEnd
RandomTask_191,191,1,8,Design
RandomTask_294,294,1,10,BackEnd Design
RandomTask_286,286,1,5,Design
RandomTask_252,252,1,5,BackEnd Design FrontEnd
RandomTask_129,129,1,3,Design
RandomTask_263,263,1,2,BackEnd Design
RandomTask_76,76,1,1,FrontEnd
RandomTask_83,83,1,3,BackEnd Design
RandomTask_133,133,1,6,Design FrontEnd
RandomTask_358,358,1,3,Design FrontEnd
