sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_77,77,1,7,FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_153,153,1,4,BackEnd Design
RandomTask_175,175,1,4,Design FrontEnd
RandomTask_259,259,1,9,BackEnd Design
RandomTask_166,166,1,7,BackEnd FrontEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_1,1,1,8,BackEnd Design
RandomTask_29,29,1,5,FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_45,45,1,9,BackEnd Design
RandomTask_196,196,1,1,FrontEnd
