sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_124,124,1,1,3,Design FrontEnd
RandomTask_128,128,1,1,4,FrontEnd BackEnd
RandomTask_133,133,1,1,6,FrontEnd BackEnd
RandomTask_126,126,1,2,7,Design FrontEnd
RandomTask_125,125,1,3,6,Design FrontEnd
RandomTask_134,134,1,4,3,BackEnd
RandomTask_130,130,1,3,7,Design BackEnd
RandomTask_121,121,1,5,4,FrontEnd
RandomTask_129,129,1,6,2,FrontEnd
RandomTask_123,123,1,5,6,Design
RandomTask_141,141,1,5,3,Design
RandomTask_137,137,1,6,7,Design
RandomTask_135,135,1,8,4,BackEnd
RandomTask_131,131,1,8,2,Design
RandomTask_122,122,1,6,6,Design BackEnd
RandomTask_132,132,1,6,3,Design FrontEnd
RandomTask_138,138,1,9,7,BackEnd
RandomTask_139,139,1,7,2,Design BackEnd
RandomTask_140,140,1,9,4,BackEnd
RandomTask_120,120,1,8,6,FrontEnd BackEnd
RandomTask_127,127,1,8,3,FrontEnd BackEnd
RandomTask_136,136,1,1,4,Design BackEnd
RandomTask_142,142,1,8,7,Design BackEnd
RandomTask_136,136,1,9,2,Design BackEnd
