sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_21,21,1,5,FrontEnd
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_23,23,1,10,Design
RandomTask_24,24,1,1,Design
RandomTask_25,25,1,4,BackEnd
RandomTask_26,26,1,9,BackEnd FrontEnd
RandomTask_27,27,1,4,FrontEnd
RandomTask_28,28,1,6,BackEnd FrontEnd
RandomTask_29,29,1,5,FrontEnd
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_32,32,1,4,Design
RandomTask_33,33,1,8,BackEnd
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_35,35,1,2,BackEnd FrontEnd
RandomTask_36,36,1,3,BackEnd
RandomTask_37,37,1,6,BackEnd
RandomTask_38,38,1,6,Design FrontEnd
RandomTask_39,39,1,5,BackEnd Design
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_41,41,1,6,FrontEnd
