sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_273,273,1,1,Design
RandomTask_274,274,1,4,BackEnd
RandomTask_275,275,1,3,BackEnd
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_277,277,1,4,BackEnd Design
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_279,279,1,8,FrontEnd
RandomTask_280,280,1,3,Design
RandomTask_281,281,1,3,BackEnd Design FrontEnd
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_283,283,1,2,Design FrontEnd
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_285,285,1,1,Design
RandomTask_286,286,1,5,Design
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_288,288,1,10,BackEnd
RandomTask_289,289,1,2,BackEnd
RandomTask_290,290,1,9,BackEnd Design FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_294,294,1,10,BackEnd Design
RandomTask_295,295,1,7,BackEnd
RandomTask_296,296,1,9,BackEnd
RandomTask_297,297,1,8,Design FrontEnd
RandomTask_298,298,1,2,BackEnd FrontEnd
RandomTask_299,299,1,8,Design
RandomTask_300,300,1,3,BackEnd
RandomTask_301,301,1,6,BackEnd FrontEnd
RandomTask_302,302,1,2,Design
RandomTask_303,303,1,10,Design
RandomTask_304,304,1,8,FrontEnd
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_306,306,1,2,BackEnd
RandomTask_307,307,1,3,BackEnd Design
RandomTask_308,308,1,10,BackEnd Design FrontEnd
RandomTask_309,309,1,7,Design
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_311,311,1,5,FrontEnd
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_313,313,1,5,BackEnd Design FrontEnd
RandomTask_314,314,1,1,BackEnd Design FrontEnd
RandomTask_315,315,1,3,FrontEnd
RandomTask_316,316,1,4,BackEnd FrontEnd
RandomTask_317,317,1,6,Design FrontEnd
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_323,323,1,4,BackEnd FrontEnd
RandomTask_324,324,1,1,BackEnd
RandomTask_325,325,1,5,BackEnd Design
RandomTask_326,326,1,2,FrontEnd
RandomTask_327,327,1,1,BackEnd FrontEnd
RandomTask_328,328,1,5,BackEnd
