sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_185,185,1,3,FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_187,187,1,3,BackEnd FrontEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_189,189,1,6,BackEnd Design FrontEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_191,191,1,8,Design
RandomTask_192,192,1,6,BackEnd Design
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_194,194,1,5,Design FrontEnd
RandomTask_195,195,1,9,FrontEnd
RandomTask_196,196,1,1,FrontEnd
RandomTask_197,197,1,2,BackEnd Design
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_199,199,1,8,BackEnd Design
RandomTask_200,200,1,5,BackEnd
RandomTask_201,201,1,5,FrontEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_203,203,1,6,FrontEnd
RandomTask_204,204,1,1,BackEnd Design
RandomTask_205,205,1,9,BackEnd
RandomTask_206,206,1,4,BackEnd
RandomTask_207,207,1,7,Design FrontEnd
RandomTask_208,208,1,2,Design
RandomTask_209,209,1,9,BackEnd
RandomTask_210,210,1,3,BackEnd Design
RandomTask_211,211,1,2,Design FrontEnd
RandomTask_212,212,1,10,BackEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_214,214,1,6,BackEnd Design
RandomTask_215,215,1,10,Design FrontEnd
RandomTask_216,216,1,6,BackEnd FrontEnd
RandomTask_217,217,1,4,BackEnd Design
RandomTask_218,218,1,1,BackEnd FrontEnd
RandomTask_219,219,1,1,BackEnd Design
RandomTask_220,220,1,3,BackEnd Design
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_222,222,1,10,BackEnd
RandomTask_223,223,1,9,BackEnd Design
RandomTask_224,224,1,10,Design
RandomTask_225,225,1,8,Design FrontEnd
RandomTask_226,226,1,4,BackEnd Design FrontEnd
RandomTask_227,227,1,5,BackEnd FrontEnd
RandomTask_228,228,1,2,Design FrontEnd
RandomTask_229,229,1,10,BackEnd
