sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_383,383,1,2,Design
RandomTask_385,385,1,7,Design FrontEnd
RandomTask_386,386,1,5,BackEnd
RandomTask_387,387,1,2,BackEnd Design FrontEnd
RandomTask_388,388,1,1,BackEnd
RandomTask_389,389,1,3,Design FrontEnd
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_391,391,1,2,Design
RandomTask_392,392,1,9,FrontEnd
RandomTask_393,393,1,10,BackEnd Design
RandomTask_394,394,1,3,FrontEnd
RandomTask_395,395,1,3,Design
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_398,398,1,7,FrontEnd
RandomTask_399,399,1,8,Design
RandomTask_400,400,1,1,BackEnd FrontEnd
