sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_94,94,1,8,FrontEnd
RandomTask_347,347,1,5,FrontEnd
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_72,72,1,5,Design FrontEnd
RandomTask_201,201,1,5,FrontEnd
RandomTask_14,14,1,8,BackEnd
RandomTask_313,313,1,5,BackEnd Design FrontEnd
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_327,327,1,1,BackEnd FrontEnd
RandomTask_102,102,1,9,Design
RandomTask_134,134,1,3,BackEnd FrontEnd
RandomTask_226,226,1,4,BackEnd Design FrontEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_13,13,1,1,BackEnd FrontEnd
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_354,354,1,3,Design FrontEnd
