sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_165,165,1,7,Design
RandomTask_370,370,1,6,BackEnd Design
RandomTask_41,41,1,6,FrontEnd
RandomTask_176,176,1,10,Design FrontEnd
RandomTask_212,212,1,10,BackEnd
RandomTask_346,346,1,8,FrontEnd
RandomTask_105,105,1,8,BackEnd Design FrontEnd
RandomTask_154,154,1,3,FrontEnd
RandomTask_71,71,1,5,BackEnd
RandomTask_339,339,1,6,Design FrontEnd
RandomTask_168,168,1,6,Design FrontEnd
RandomTask_264,264,1,7,BackEnd FrontEnd
RandomTask_9,9,1,6,BackEnd Design FrontEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_130,130,1,6,BackEnd FrontEnd
