sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_166,166,1,7,BackEnd FrontEnd
RandomTask_44,44,1,10,Design FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_257,257,1,9,Design
RandomTask_164,164,1,3,BackEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_384,384,1,1,BackEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_65,65,1,4,Design
RandomTask_355,355,1,5,Design
