sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_97,97,1,3,Design
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_179,179,1,4,Design
RandomTask_203,203,1,6,FrontEnd
RandomTask_232,232,1,3,BackEnd Design FrontEnd
RandomTask_122,122,1,1,BackEnd FrontEnd
RandomTask_47,47,1,10,BackEnd
RandomTask_274,274,1,4,BackEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_335,335,1,1,Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_214,214,1,6,BackEnd Design
RandomTask_171,171,1,6,FrontEnd
RandomTask_131,131,1,3,FrontEnd
RandomTask_323,323,1,4,BackEnd FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_102,102,1,9,Design
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_336,336,1,3,BackEnd FrontEnd
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_365,365,1,3,BackEnd FrontEnd
RandomTask_38,38,1,6,Design FrontEnd
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_261,261,1,6,Design
RandomTask_301,301,1,6,BackEnd FrontEnd
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_114,114,1,2,Design FrontEnd
RandomTask_113,113,1,2,BackEnd Design
RandomTask_15,15,1,8,BackEnd Design
RandomTask_139,139,1,3,BackEnd
RandomTask_72,72,1,5,Design FrontEnd
RandomTask_245,245,1,6,Design
RandomTask_55,55,1,7,BackEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_235,235,1,7,BackEnd
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_92,92,1,8,Design
RandomTask_81,81,1,5,BackEnd Design FrontEnd
RandomTask_90,90,1,4,FrontEnd
RandomTask_298,298,1,2,BackEnd FrontEnd
RandomTask_231,231,1,7,BackEnd Design FrontEnd
RandomTask_247,247,1,7,BackEnd
RandomTask_353,353,1,3,BackEnd
RandomTask_222,222,1,10,BackEnd
RandomTask_110,110,1,6,Design
RandomTask_105,105,1,8,BackEnd Design FrontEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_145,145,1,9,FrontEnd
RandomTask_59,59,1,1,FrontEnd
RandomTask_260,260,1,3,Design
RandomTask_140,140,1,10,BackEnd Design FrontEnd
RandomTask_117,117,1,1,FrontEnd
