sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_47,47,1,7,BackEnd
RandomTask_153,153,1,4,BackEnd Design
RandomTask_378,378,1,8,BackEnd Design
RandomTask_204,204,1,1,BackEnd Design
RandomTask_59,59,1,1,FrontEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_123,123,1,10,Design
RandomTask_323,323,1,4,BackEnd FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_179,179,1,4,Design
RandomTask_289,289,1,2,BackEnd
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_32,32,1,4,Design
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_142,142,1,9,BackEnd Design
RandomTask_237,237,1,3,BackEnd
RandomTask_315,315,1,3,FrontEnd
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_257,257,1,9,Design
RandomTask_3,3,1,7,Design
RandomTask_223,223,1,9,BackEnd Design
RandomTask_5,5,1,6,FrontEnd
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_145,145,1,9,FrontEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_339,339,1,6,Design FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_326,326,1,2,FrontEnd
