sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_19,19,1,2,FrontEnd
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_165,165,1,7,Design
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_147,147,1,8,Design
RandomTask_262,262,1,7,Design FrontEnd
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_227,227,1,5,BackEnd FrontEnd
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_12,12,1,5,BackEnd Design
RandomTask_6,6,1,6,BackEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_216,216,1,6,BackEnd FrontEnd
RandomTask_62,62,1,10,Design
RandomTask_363,363,1,4,BackEnd Design FrontEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_71,71,1,5,BackEnd
RandomTask_294,294,1,10,BackEnd Design
RandomTask_183,183,1,9,FrontEnd
RandomTask_281,281,1,3,BackEnd Design FrontEnd
RandomTask_91,91,1,1,Design FrontEnd
RandomTask_54,54,1,1,FrontEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_302,302,1,2,Design
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_170,170,1,4,BackEnd Design
RandomTask_126,126,1,2,BackEnd Design FrontEnd
RandomTask_398,398,1,7,FrontEnd
RandomTask_250,250,1,9,BackEnd Design FrontEnd
RandomTask_94,94,1,8,FrontEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_209,209,1,9,BackEnd
RandomTask_285,285,1,1,Design
