sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_224,224,1,1,4,Design BackEnd
RandomTask_234,234,1,1,2,Design BackEnd
RandomTask_236,236,1,1,2,FrontEnd BackEnd
RandomTask_235,235,1,2,4,FrontEnd BackEnd
RandomTask_240,240,1,1,4,Design FrontEnd
RandomTask_223,223,1,6,6,Design FrontEnd BackEnd
RandomTask_237,237,1,4,2,FrontEnd BackEnd
RandomTask_214,214,1,8,7,Design FrontEnd BackEnd
RandomTask_215,215,1,2,4,Design BackEnd
RandomTask_232,232,1,7,3,Design FrontEnd BackEnd
RandomTask_218,218,1,2,7,Design BackEnd
RandomTask_219,219,1,7,6,FrontEnd BackEnd
RandomTask_221,221,1,2,7,Design BackEnd
RandomTask_216,216,1,6,2,FrontEnd BackEnd
RandomTask_213,213,1,3,6,Design FrontEnd
RandomTask_217,217,1,1,6,BackEnd
RandomTask_220,220,1,7,4,Design BackEnd
RandomTask_229,229,1,7,7,Design
RandomTask_225,225,1,1,4,Design
RandomTask_231,231,1,1,4,Design
RandomTask_212,212,1,10,3,Design FrontEnd
RandomTask_230,230,1,8,6,FrontEnd
RandomTask_233,233,1,2,4,BackEnd
RandomTask_222,222,1,6,7,Design
RandomTask_228,228,1,9,2,FrontEnd BackEnd
RandomTask_239,239,1,2,6,BackEnd
RandomTask_241,241,1,3,3,Design
RandomTask_226,226,1,6,2,BackEnd
RandomTask_238,238,1,4,4,Design
RandomTask_227,227,1,9,6,BackEnd
RandomTask_242,242,1,7,7,BackEnd
