sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_35,35,1,2,BackEnd FrontEnd
RandomTask_130,130,1,6,BackEnd FrontEnd
RandomTask_3,3,1,7,Design
RandomTask_39,39,1,5,BackEnd Design
RandomTask_10,10,1,8,Design
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_238,238,1,3,BackEnd Design FrontEnd
RandomTask_399,399,1,8,Design
RandomTask_338,338,1,5,FrontEnd
RandomTask_69,69,1,5,Design FrontEnd
RandomTask_87,87,1,9,Design
RandomTask_82,82,1,10,Design
