sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_173,173,1,3,Design
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_143,143,1,8,Design
RandomTask_387,387,1,2,BackEnd Design FrontEnd
RandomTask_147,147,1,8,Design
RandomTask_358,358,1,3,Design FrontEnd
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_384,384,1,1,BackEnd
RandomTask_243,243,1,3,FrontEnd
RandomTask_47,47,1,10,BackEnd
RandomTask_395,395,1,3,Design
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_82,82,1,10,Design
RandomTask_388,388,1,1,BackEnd
RandomTask_206,206,1,4,BackEnd
