sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_393,393,1,10,BackEnd Design
RandomTask_68,68,1,7,BackEnd Design
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_27,27,1,4,FrontEnd
RandomTask_258,258,1,1,Design
RandomTask_36,36,1,3,BackEnd
RandomTask_215,215,1,10,Design FrontEnd
RandomTask_66,66,1,10,FrontEnd
RandomTask_158,158,1,10,Design
RandomTask_316,316,1,4,BackEnd FrontEnd
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_224,224,1,10,Design
RandomTask_331,331,1,2,BackEnd FrontEnd
RandomTask_196,196,1,1,FrontEnd
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_228,228,1,2,Design FrontEnd
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_217,217,1,4,BackEnd Design
RandomTask_296,296,1,9,BackEnd
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_377,377,1,5,BackEnd Design FrontEnd
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_99,99,1,4,FrontEnd
RandomTask_184,184,1,7,BackEnd FrontEnd
