sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_98,98,1,6,6,BackEnd FrontEnd
RandomTask_295,295,1,7,3,BackEnd
RandomTask_68,68,1,7,7,BackEnd Design
RandomTask_34,34,1,8,1,BackEnd Design FrontEnd
RandomTask_321,321,1,1,1,BackEnd FrontEnd
RandomTask_278,278,1,9,4,BackEnd Design FrontEnd
RandomTask_290,290,1,9,2,BackEnd Design FrontEnd
RandomTask_316,316,1,4,3,BackEnd FrontEnd
RandomTask_387,387,1,2,4,BackEnd Design FrontEnd
RandomTask_262,262,1,7,7,Design FrontEnd
RandomTask_23,23,1,10,6,Design
RandomTask_40,40,1,6,2,BackEnd Design FrontEnd
RandomTask_248,248,1,1,6,BackEnd Design
RandomTask_78,78,1,9,1,FrontEnd
RandomTask_327,327,1,1,6,BackEnd FrontEnd
RandomTask_81,81,1,5,4,BackEnd Design FrontEnd
RandomTask_183,183,1,9,3,FrontEnd
RandomTask_22,22,1,3,6,BackEnd FrontEnd
RandomTask_133,133,1,6,7,Design FrontEnd
RandomTask_24,24,1,1,3,Design
RandomTask_8,8,1,2,6,Design FrontEnd
RandomTask_15,15,1,8,2,BackEnd Design
RandomTask_221,221,1,7,1,BackEnd FrontEnd
RandomTask_63,63,1,5,4,BackEnd FrontEnd
RandomTask_103,103,1,5,7,Design
RandomTask_338,338,1,5,3,FrontEnd
RandomTask_332,332,1,5,6,BackEnd
RandomTask_97,97,1,3,7,Design
RandomTask_90,90,1,4,1,FrontEnd
RandomTask_354,354,1,3,7,Design FrontEnd
RandomTask_185,185,1,3,1,FrontEnd
RandomTask_124,124,1,7,2,BackEnd
RandomTask_132,132,1,7,4,BackEnd FrontEnd
RandomTask_180,180,1,2,4,BackEnd
RandomTask_160,160,1,9,3,Design
RandomTask_209,209,1,9,6,BackEnd
RandomTask_230,230,1,9,2,BackEnd FrontEnd
RandomTask_372,372,1,10,7,Design FrontEnd
RandomTask_172,172,1,10,1,Design FrontEnd
RandomTask_299,299,1,8,3,Design
RandomTask_32,32,1,4,2,Design
RandomTask_239,239,1,10,4,Design
RandomTask_111,111,1,4,1,FrontEnd
RandomTask_73,73,1,10,6,Design FrontEnd
RandomTask_244,244,1,10,7,FrontEnd
