sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_223,223,1,9,BackEnd Design
RandomTask_392,392,1,9,FrontEnd
RandomTask_378,378,1,8,BackEnd Design
RandomTask_119,119,1,5,Design
RandomTask_64,64,1,5,BackEnd Design
RandomTask_257,257,1,9,Design
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_19,19,1,2,FrontEnd
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_165,165,1,7,Design
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_147,147,1,8,Design
RandomTask_262,262,1,7,Design FrontEnd
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_227,227,1,5,BackEnd FrontEnd
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_12,12,1,5,BackEnd Design
RandomTask_6,6,1,6,BackEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_216,216,1,6,BackEnd FrontEnd
RandomTask_62,62,1,10,Design
RandomTask_363,363,1,4,BackEnd Design FrontEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
