sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_127,127,1,2,Design FrontEnd
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_201,201,1,5,FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_208,208,1,2,Design
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_330,330,1,10,BackEnd Design FrontEnd
RandomTask_100,100,1,6,FrontEnd
RandomTask_206,206,1,4,BackEnd
RandomTask_145,145,1,9,FrontEnd
RandomTask_189,189,1,6,BackEnd Design FrontEnd
RandomTask_349,349,1,6,BackEnd Design
RandomTask_168,168,1,6,Design FrontEnd
RandomTask_121,121,1,9,BackEnd Design FrontEnd
RandomTask_226,226,1,4,BackEnd Design FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
