sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_79,79,1,1,1,Design
RandomTask_88,88,1,1,2,FrontEnd
RandomTask_90,90,1,1,4,BackEnd FrontEnd
RandomTask_96,96,1,1,3,BackEnd Design FrontEnd
RandomTask_93,93,1,2,7,Design
RandomTask_80,80,1,2,6,Design FrontEnd
RandomTask_81,81,1,2,1,Design FrontEnd
RandomTask_89,89,1,4,2,BackEnd FrontEnd
RandomTask_73,73,1,7,4,FrontEnd
RandomTask_87,87,1,7,7,BackEnd
RandomTask_95,95,1,5,6,Design FrontEnd
RandomTask_86,86,1,7,3,FrontEnd
RandomTask_76,76,1,9,4,FrontEnd
RandomTask_91,91,1,8,1,FrontEnd
RandomTask_74,74,1,6,2,BackEnd Design
RandomTask_84,84,1,6,7,BackEnd Design FrontEnd
RandomTask_83,83,1,8,6,BackEnd FrontEnd
RandomTask_85,85,1,8,3,BackEnd FrontEnd
RandomTask_94,94,1,10,7,BackEnd FrontEnd
RandomTask_77,77,1,10,4,BackEnd FrontEnd
RandomTask_75,75,1,9,1,BackEnd Design
RandomTask_92,92,1,9,2,BackEnd Design
RandomTask_82,82,1,8,6,BackEnd Design FrontEnd
RandomTask_78,78,1,10,3,BackEnd Design
