sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_41,41,1,2,2,BackEnd FrontEnd
RandomTask_36,36,1,3,4,FrontEnd
RandomTask_38,38,1,3,6,BackEnd
RandomTask_49,49,1,4,7,FrontEnd
RandomTask_44,44,1,3,2,BackEnd FrontEnd
RandomTask_48,48,1,2,1,BackEnd
RandomTask_43,43,1,2,3,BackEnd FrontEnd
RandomTask_37,37,1,5,6,BackEnd Design
RandomTask_47,47,1,5,4,Design FrontEnd
RandomTask_39,39,1,8,7,BackEnd
RandomTask_45,45,1,5,1,BackEnd Design FrontEnd
RandomTask_46,46,1,9,2,BackEnd
RandomTask_35,35,1,7,6,BackEnd Design
RandomTask_40,40,1,10,3,Design
RandomTask_42,42,1,8,4,Design FrontEnd
