sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_153,153,1,1,1,Design
RandomTask_155,155,1,1,6,BackEnd Design FrontEnd
RandomTask_128,128,1,1,3,BackEnd FrontEnd
RandomTask_133,133,1,1,2,BackEnd FrontEnd
RandomTask_143,143,1,3,7,BackEnd
RandomTask_130,130,1,3,1,BackEnd Design
RandomTask_134,134,1,4,6,BackEnd
RandomTask_144,144,1,3,3,BackEnd Design
RandomTask_146,146,1,3,2,BackEnd FrontEnd
RandomTask_129,129,1,6,4,FrontEnd
RandomTask_145,145,1,5,7,BackEnd
RandomTask_141,141,1,5,1,Design
RandomTask_137,137,1,6,6,Design
RandomTask_131,131,1,8,3,Design
RandomTask_135,135,1,8,2,BackEnd
RandomTask_132,132,1,6,4,Design FrontEnd
RandomTask_151,151,1,8,7,BackEnd
RandomTask_138,138,1,9,1,BackEnd
RandomTask_140,140,1,9,6,BackEnd
RandomTask_139,139,1,7,2,BackEnd Design
RandomTask_150,150,1,10,3,Design
RandomTask_149,149,1,8,7,BackEnd FrontEnd
RandomTask_127,127,1,8,4,BackEnd FrontEnd
RandomTask_142,142,1,8,1,BackEnd Design
RandomTask_147,147,1,8,6,Design FrontEnd
RandomTask_136,136,1,10,2,BackEnd Design
RandomTask_148,148,1,9,3,Design FrontEnd
RandomTask_154,154,1,9,7,Design FrontEnd
RandomTask_152,152,1,10,4,BackEnd Design
