sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_229,229,1,10,BackEnd
RandomTask_358,358,1,3,Design FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_355,355,1,5,Design
RandomTask_366,366,1,5,Design FrontEnd
RandomTask_123,123,1,10,Design
RandomTask_96,96,1,7,BackEnd Design FrontEnd
RandomTask_46,46,1,7,BackEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_376,376,1,8,BackEnd Design FrontEnd
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_373,373,1,5,Design
RandomTask_140,140,1,10,BackEnd Design FrontEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_175,175,1,4,Design FrontEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_374,374,1,7,BackEnd FrontEnd
RandomTask_255,255,1,7,FrontEnd
RandomTask_295,295,1,7,BackEnd
RandomTask_257,257,1,9,Design
RandomTask_363,363,1,4,BackEnd Design FrontEnd
RandomTask_73,73,1,10,Design FrontEnd
RandomTask_61,61,1,9,BackEnd Design
RandomTask_51,51,1,6,FrontEnd
RandomTask_205,205,1,9,BackEnd
RandomTask_117,117,1,1,FrontEnd
RandomTask_146,146,1,6,Design
RandomTask_224,224,1,10,Design
RandomTask_242,242,1,7,Design FrontEnd
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_29,29,1,5,FrontEnd
RandomTask_18,18,1,1,BackEnd Design FrontEnd
