sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_71,71,1,5,BackEnd
RandomTask_339,339,1,6,Design FrontEnd
RandomTask_168,168,1,6,Design FrontEnd
RandomTask_264,264,1,7,BackEnd FrontEnd
RandomTask_9,9,1,6,BackEnd Design FrontEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_130,130,1,6,BackEnd FrontEnd
RandomTask_82,82,1,10,Design
RandomTask_74,74,1,7,BackEnd Design
RandomTask_119,119,1,5,Design
RandomTask_55,55,1,7,BackEnd
RandomTask_174,174,1,7,BackEnd
RandomTask_16,16,1,9,BackEnd FrontEnd
RandomTask_120,120,1,6,BackEnd Design FrontEnd
RandomTask_124,124,1,7,BackEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_21,21,1,5,FrontEnd
RandomTask_379,379,1,1,BackEnd Design
RandomTask_33,33,1,8,BackEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_173,173,1,3,Design
RandomTask_289,289,1,2,BackEnd
RandomTask_182,182,1,3,BackEnd
RandomTask_39,39,1,5,BackEnd Design
RandomTask_383,383,1,6,Design
RandomTask_13,13,1,1,BackEnd FrontEnd
