sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_120,120,1,6,BackEnd Design FrontEnd
RandomTask_9,9,1,6,BackEnd Design FrontEnd
RandomTask_263,263,1,2,BackEnd Design
RandomTask_96,96,1,7,BackEnd Design FrontEnd
RandomTask_323,323,1,4,BackEnd FrontEnd
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_243,243,1,3,FrontEnd
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_180,180,1,2,BackEnd
RandomTask_379,379,1,1,BackEnd Design
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_166,166,1,7,BackEnd FrontEnd
RandomTask_44,44,1,10,Design FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_257,257,1,9,Design
RandomTask_164,164,1,3,BackEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_384,384,1,1,BackEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_65,65,1,4,Design
RandomTask_355,355,1,5,Design
RandomTask_212,212,1,10,BackEnd
RandomTask_389,389,1,3,Design FrontEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_267,267,1,1,BackEnd
RandomTask_145,145,1,9,FrontEnd
RandomTask_281,281,1,3,BackEnd Design FrontEnd
RandomTask_26,26,1,9,BackEnd FrontEnd
RandomTask_178,178,1,3,BackEnd Design FrontEnd
RandomTask_340,340,1,10,Design
RandomTask_277,277,1,4,BackEnd Design
