sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_122,122,1,1,4,BackEnd FrontEnd
RandomTask_248,248,1,1,3,BackEnd Design
RandomTask_52,52,1,1,6,BackEnd Design FrontEnd
RandomTask_368,368,1,1,1,BackEnd Design
RandomTask_139,139,1,3,2,BackEnd
RandomTask_387,387,1,2,3,BackEnd Design FrontEnd
RandomTask_99,99,1,4,4,FrontEnd
RandomTask_315,315,1,3,7,FrontEnd
RandomTask_138,138,1,3,1,BackEnd Design FrontEnd
RandomTask_153,153,1,4,2,BackEnd Design
RandomTask_286,286,1,5,3,Design
RandomTask_190,190,1,5,6,BackEnd
RandomTask_175,175,1,4,4,Design FrontEnd
RandomTask_141,141,1,8,7,Design
RandomTask_174,174,1,7,1,BackEnd
RandomTask_57,57,1,4,2,BackEnd Design FrontEnd
RandomTask_398,398,1,7,6,FrontEnd
RandomTask_77,77,1,7,4,FrontEnd
RandomTask_147,147,1,8,3,Design
RandomTask_312,312,1,4,1,BackEnd Design FrontEnd
RandomTask_299,299,1,8,7,Design
RandomTask_28,28,1,6,6,BackEnd FrontEnd
RandomTask_47,47,1,10,2,BackEnd
RandomTask_257,257,1,9,3,Design
RandomTask_166,166,1,7,4,BackEnd FrontEnd
RandomTask_341,341,1,10,7,Design
RandomTask_163,163,1,7,1,BackEnd Design
RandomTask_112,112,1,6,6,BackEnd Design FrontEnd
RandomTask_199,199,1,8,2,BackEnd Design
RandomTask_259,259,1,9,3,BackEnd Design
RandomTask_26,26,1,9,1,BackEnd FrontEnd
RandomTask_118,118,1,9,4,BackEnd FrontEnd
RandomTask_109,109,1,9,7,BackEnd Design FrontEnd
