sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_212,212,1,10,BackEnd
RandomTask_335,335,1,1,Design FrontEnd
RandomTask_100,100,1,6,FrontEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_224,224,1,10,Design
RandomTask_258,258,1,1,Design
RandomTask_395,395,1,3,Design
RandomTask_217,217,1,4,BackEnd Design
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_182,182,1,3,BackEnd
RandomTask_135,135,1,10,BackEnd Design
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_231,231,1,7,BackEnd Design FrontEnd
RandomTask_337,337,1,3,BackEnd FrontEnd
RandomTask_235,235,1,7,BackEnd
RandomTask_311,311,1,5,FrontEnd
RandomTask_385,385,1,7,Design FrontEnd
RandomTask_5,5,1,6,FrontEnd
