sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_285,285,1,1,Design
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_216,216,1,6,BackEnd FrontEnd
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_48,48,1,1,Design FrontEnd
RandomTask_259,259,1,9,BackEnd Design
RandomTask_15,15,1,8,BackEnd Design
RandomTask_1,1,1,8,BackEnd Design
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_162,162,1,1,BackEnd Design FrontEnd
RandomTask_263,263,1,2,BackEnd Design
RandomTask_153,153,1,4,BackEnd Design
RandomTask_258,258,1,1,Design
RandomTask_199,199,1,8,BackEnd Design
RandomTask_156,156,1,5,BackEnd FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_222,222,1,10,BackEnd
RandomTask_330,330,1,10,BackEnd Design FrontEnd
RandomTask_134,134,1,3,BackEnd FrontEnd
RandomTask_64,64,1,5,BackEnd Design
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_219,219,1,1,BackEnd Design
