sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_245,245,1,6,Design
RandomTask_113,113,1,2,BackEnd Design
RandomTask_96,96,1,7,BackEnd Design FrontEnd
RandomTask_88,88,1,5,Design
RandomTask_59,59,1,1,FrontEnd
RandomTask_344,344,1,10,BackEnd Design
RandomTask_169,169,1,5,Design FrontEnd
RandomTask_348,348,1,6,FrontEnd
RandomTask_242,242,1,7,Design FrontEnd
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_85,85,1,2,BackEnd
RandomTask_94,94,1,8,FrontEnd
RandomTask_315,315,1,3,FrontEnd
RandomTask_208,208,1,2,Design
RandomTask_288,288,1,10,BackEnd
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_329,329,1,4,BackEnd FrontEnd
