sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_287,287,1,1,4,BackEnd Design FrontEnd
RandomTask_292,292,1,1,3,BackEnd Design FrontEnd
RandomTask_313,313,1,5,1,BackEnd Design FrontEnd
RandomTask_262,262,1,7,7,Design FrontEnd
RandomTask_22,22,1,3,1,BackEnd FrontEnd
RandomTask_242,242,1,7,4,Design FrontEnd
RandomTask_250,250,1,9,6,BackEnd Design FrontEnd
RandomTask_337,337,1,3,7,BackEnd FrontEnd
RandomTask_330,330,1,10,2,BackEnd Design FrontEnd
RandomTask_172,172,1,10,3,Design FrontEnd
RandomTask_389,389,1,3,7,Design FrontEnd
RandomTask_194,194,1,5,1,Design FrontEnd
RandomTask_169,169,1,5,4,Design FrontEnd
RandomTask_359,359,1,2,3,BackEnd FrontEnd
RandomTask_368,368,1,1,3,BackEnd Design
RandomTask_168,168,1,6,6,Design FrontEnd
RandomTask_79,79,1,2,1,Design FrontEnd
RandomTask_122,122,1,1,1,BackEnd FrontEnd
RandomTask_148,148,1,4,1,Design FrontEnd
RandomTask_378,378,1,8,7,BackEnd Design
RandomTask_294,294,1,10,2,BackEnd Design
RandomTask_1,1,1,8,3,BackEnd Design
RandomTask_309,309,1,7,6,Design
RandomTask_26,26,1,9,4,BackEnd FrontEnd
RandomTask_282,282,1,4,1,BackEnd FrontEnd
RandomTask_146,146,1,6,2,Design
RandomTask_103,103,1,5,6,Design
RandomTask_46,46,1,7,7,BackEnd
RandomTask_88,88,1,5,4,Design
RandomTask_7,7,1,6,1,Design
RandomTask_340,340,1,10,3,Design
RandomTask_200,200,1,5,6,BackEnd
RandomTask_42,42,1,5,4,BackEnd
RandomTask_60,60,1,10,2,Design
RandomTask_338,338,1,5,3,FrontEnd
RandomTask_244,244,1,10,7,FrontEnd
RandomTask_6,6,1,6,6,BackEnd
RandomTask_222,222,1,10,1,BackEnd
RandomTask_82,82,1,10,4,Design
RandomTask_383,383,1,6,3,Design
RandomTask_258,258,1,1,3,Design
RandomTask_78,78,1,9,2,FrontEnd
RandomTask_181,181,1,8,6,BackEnd
RandomTask_257,257,1,9,7,Design
RandomTask_87,87,1,9,1,Design
RandomTask_145,145,1,4,6,FrontEnd
RandomTask_141,141,1,8,4,Design
RandomTask_145,145,1,5,2,FrontEnd
