sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_297,297,1,8,Design FrontEnd
RandomTask_131,131,1,3,FrontEnd
RandomTask_71,71,1,5,BackEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_171,171,1,6,FrontEnd
RandomTask_233,233,1,8,BackEnd FrontEnd
RandomTask_14,14,1,8,BackEnd
RandomTask_180,180,1,2,BackEnd
RandomTask_5,5,1,6,FrontEnd
RandomTask_317,317,1,6,Design FrontEnd
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_237,237,1,3,BackEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_9,9,1,6,BackEnd Design FrontEnd
RandomTask_146,146,1,6,Design
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_309,309,1,7,Design
RandomTask_340,340,1,10,Design
RandomTask_244,244,1,10,FrontEnd
RandomTask_103,103,1,5,Design
