sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_167,167,1,4,Design FrontEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_82,82,1,10,Design
RandomTask_230,230,1,9,BackEnd FrontEnd
RandomTask_57,57,1,4,BackEnd Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_192,192,1,6,BackEnd Design
RandomTask_21,21,1,5,FrontEnd
RandomTask_334,334,1,10,BackEnd FrontEnd
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_123,123,1,10,Design
RandomTask_77,77,1,7,FrontEnd
RandomTask_392,392,1,9,FrontEnd
RandomTask_355,355,1,5,Design
RandomTask_175,175,1,4,Design FrontEnd
