sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_160,160,1,9,Design
RandomTask_203,203,1,6,FrontEnd
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_307,307,1,3,BackEnd Design
RandomTask_96,96,1,7,BackEnd Design FrontEnd
RandomTask_53,53,1,3,Design
RandomTask_370,370,1,6,BackEnd Design
RandomTask_113,113,1,2,BackEnd Design
RandomTask_368,368,1,1,BackEnd Design
RandomTask_395,395,1,3,Design
RandomTask_100,100,1,6,FrontEnd
RandomTask_231,231,1,7,BackEnd Design FrontEnd
RandomTask_164,164,1,3,BackEnd
RandomTask_379,379,1,1,BackEnd Design
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_340,340,1,10,Design
RandomTask_155,155,1,6,BackEnd
RandomTask_265,265,1,6,FrontEnd
RandomTask_161,161,1,7,BackEnd FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_383,383,1,6,Design
RandomTask_139,139,1,3,BackEnd
RandomTask_212,212,1,10,BackEnd
RandomTask_122,122,1,1,BackEnd FrontEnd
RandomTask_239,239,1,10,Design
RandomTask_199,199,1,8,BackEnd Design
RandomTask_365,365,1,3,BackEnd FrontEnd
RandomTask_66,66,1,10,FrontEnd
RandomTask_158,158,1,10,Design
