sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_74,74,1,7,BackEnd Design
RandomTask_393,393,1,10,BackEnd Design
RandomTask_288,288,1,10,BackEnd
RandomTask_141,141,1,8,Design
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_110,110,1,6,Design
RandomTask_252,252,1,5,BackEnd Design FrontEnd
RandomTask_81,81,1,5,BackEnd Design FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_264,264,1,7,BackEnd FrontEnd
RandomTask_207,207,1,7,Design FrontEnd
RandomTask_315,315,1,3,FrontEnd
RandomTask_15,15,1,8,BackEnd Design
RandomTask_159,159,1,7,Design
