sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_328,328,1,5,BackEnd
RandomTask_200,200,1,5,BackEnd
RandomTask_142,142,1,9,BackEnd Design
RandomTask_76,76,1,1,FrontEnd
RandomTask_5,5,1,6,FrontEnd
RandomTask_56,56,1,6,Design FrontEnd
RandomTask_145,145,1,9,FrontEnd
RandomTask_224,224,1,10,Design
RandomTask_223,223,1,9,BackEnd Design
RandomTask_153,153,1,4,BackEnd Design
RandomTask_234,234,1,3,FrontEnd
RandomTask_84,84,1,6,BackEnd Design
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_273,273,1,1,Design
RandomTask_101,101,1,6,BackEnd
RandomTask_227,227,1,5,BackEnd FrontEnd
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_7,7,1,6,Design
RandomTask_149,149,1,3,BackEnd Design
RandomTask_267,267,1,1,BackEnd
RandomTask_61,61,1,9,BackEnd Design
RandomTask_344,344,1,10,BackEnd Design
RandomTask_73,73,1,10,Design FrontEnd
RandomTask_51,51,1,6,FrontEnd
RandomTask_357,357,1,9,Design
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_173,173,1,3,Design
RandomTask_238,238,1,3,BackEnd Design FrontEnd
RandomTask_373,373,1,5,Design
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_250,250,1,9,BackEnd Design FrontEnd
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_181,181,1,8,BackEnd
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_290,290,1,9,BackEnd Design FrontEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
RandomTask_88,88,1,5,Design
RandomTask_332,332,1,5,BackEnd
RandomTask_3,3,1,7,Design
RandomTask_26,26,1,9,BackEnd FrontEnd
