sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_177,177,1,5,BackEnd FrontEnd
RandomTask_265,265,1,6,FrontEnd
RandomTask_105,105,1,8,BackEnd Design FrontEnd
RandomTask_219,219,1,1,BackEnd Design
RandomTask_41,41,1,6,FrontEnd
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_294,294,1,10,BackEnd Design
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_353,353,1,3,BackEnd
RandomTask_166,166,1,7,BackEnd FrontEnd
RandomTask_10,10,1,8,Design
RandomTask_119,119,1,5,Design
RandomTask_382,382,1,7,BackEnd
RandomTask_126,126,1,2,BackEnd Design FrontEnd
RandomTask_297,297,1,8,Design FrontEnd
RandomTask_273,273,1,1,Design
RandomTask_175,175,1,4,Design FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_1,1,1,8,BackEnd Design
RandomTask_69,69,1,5,Design FrontEnd
RandomTask_324,324,1,1,BackEnd
RandomTask_242,242,1,7,Design FrontEnd
RandomTask_309,309,1,7,Design
RandomTask_160,160,1,9,Design
RandomTask_398,398,1,7,FrontEnd
RandomTask_28,28,1,6,BackEnd FrontEnd
RandomTask_45,45,1,9,BackEnd Design
RandomTask_317,317,1,6,Design FrontEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
