sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_181,181,1,8,BackEnd
RandomTask_48,48,1,1,Design FrontEnd
RandomTask_253,253,1,9,FrontEnd
RandomTask_299,299,1,8,Design
RandomTask_121,121,1,9,BackEnd Design FrontEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_71,71,1,5,BackEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_283,283,1,2,Design FrontEnd
RandomTask_230,230,1,9,BackEnd FrontEnd
RandomTask_70,70,1,5,BackEnd FrontEnd
RandomTask_95,95,1,2,Design
RandomTask_209,209,1,9,BackEnd
RandomTask_3,3,1,7,Design
RandomTask_275,275,1,3,BackEnd
RandomTask_23,23,1,10,Design
RandomTask_167,167,1,4,Design FrontEnd
RandomTask_195,195,1,9,FrontEnd
RandomTask_87,87,1,9,Design
RandomTask_260,260,1,3,Design
