sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_126,126,1,2,BackEnd Design FrontEnd
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_57,57,1,4,BackEnd Design FrontEnd
RandomTask_399,399,1,8,Design
RandomTask_368,368,1,1,BackEnd Design
RandomTask_110,110,1,6,Design
RandomTask_212,212,1,10,BackEnd
RandomTask_130,130,1,6,BackEnd FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_25,25,1,4,BackEnd
RandomTask_47,47,1,10,BackEnd
RandomTask_247,247,1,7,BackEnd
RandomTask_260,260,1,3,Design
RandomTask_266,266,1,9,FrontEnd
RandomTask_259,259,1,9,BackEnd Design
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_258,258,1,1,Design
RandomTask_27,27,1,4,FrontEnd
RandomTask_43,43,1,4,BackEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_99,99,1,4,FrontEnd
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_89,89,1,2,BackEnd Design FrontEnd
RandomTask_268,268,1,7,BackEnd Design FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_199,199,1,8,BackEnd Design
RandomTask_334,334,1,10,BackEnd FrontEnd
RandomTask_51,51,1,6,FrontEnd
RandomTask_398,398,1,7,FrontEnd
RandomTask_74,74,1,7,BackEnd Design
RandomTask_243,243,1,3,FrontEnd
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_324,324,1,1,BackEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_376,376,1,8,BackEnd Design FrontEnd
RandomTask_383,383,1,6,Design
