sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_222,222,1,10,BackEnd
RandomTask_84,84,1,6,BackEnd Design
RandomTask_124,124,1,7,BackEnd
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_110,110,1,6,Design
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_331,331,1,2,BackEnd FrontEnd
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_174,174,1,7,BackEnd
RandomTask_165,165,1,7,Design
RandomTask_342,342,1,1,Design
RandomTask_51,51,1,6,FrontEnd
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_243,243,1,3,FrontEnd
RandomTask_39,39,1,5,BackEnd Design
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_26,26,1,9,BackEnd FrontEnd
RandomTask_295,295,1,7,BackEnd
RandomTask_329,329,1,4,BackEnd FrontEnd
RandomTask_368,368,1,1,BackEnd Design
RandomTask_162,162,1,1,BackEnd Design FrontEnd
RandomTask_391,391,1,2,Design
RandomTask_103,103,1,5,Design
RandomTask_333,333,1,6,FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_74,74,1,7,BackEnd Design
RandomTask_311,311,1,5,FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_120,120,1,6,BackEnd Design FrontEnd
RandomTask_400,400,1,1,BackEnd FrontEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_61,61,1,9,BackEnd Design
RandomTask_30,30,1,7,BackEnd FrontEnd
