sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_2,2,1,6,Design
RandomTask_393,393,1,10,BackEnd Design
RandomTask_217,217,1,4,BackEnd Design
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_229,229,1,10,BackEnd
RandomTask_250,250,1,9,BackEnd Design FrontEnd
RandomTask_373,373,1,5,Design
RandomTask_378,378,1,8,BackEnd Design
RandomTask_306,306,1,2,BackEnd
RandomTask_348,348,1,6,FrontEnd
RandomTask_308,308,1,10,BackEnd Design FrontEnd
RandomTask_394,394,1,3,FrontEnd
RandomTask_346,346,1,8,FrontEnd
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_102,102,1,9,Design
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_358,358,1,3,Design FrontEnd
RandomTask_223,223,1,9,BackEnd Design
RandomTask_265,265,1,6,FrontEnd
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_101,101,1,6,BackEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_153,153,1,4,BackEnd Design
RandomTask_299,299,1,8,Design
RandomTask_398,398,1,7,FrontEnd
RandomTask_117,117,1,1,FrontEnd
RandomTask_70,70,1,5,BackEnd FrontEnd
RandomTask_87,87,1,9,Design
RandomTask_170,170,1,4,BackEnd Design
RandomTask_173,173,1,3,Design
RandomTask_302,302,1,2,Design
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_78,78,1,9,FrontEnd
RandomTask_28,28,1,6,BackEnd FrontEnd
RandomTask_230,230,1,9,BackEnd FrontEnd
RandomTask_274,274,1,4,BackEnd
RandomTask_381,381,1,3,Design
RandomTask_135,135,1,10,BackEnd Design
