sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_17,17,1,10,Design FrontEnd
RandomTask_124,124,1,7,BackEnd
RandomTask_131,131,1,3,FrontEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_92,92,1,8,Design
RandomTask_195,195,1,9,FrontEnd
RandomTask_259,259,1,9,BackEnd Design
RandomTask_55,55,1,7,BackEnd
RandomTask_12,12,1,5,BackEnd Design
RandomTask_182,182,1,3,BackEnd
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_344,344,1,10,BackEnd Design
RandomTask_97,97,1,3,Design
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_196,196,1,1,FrontEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_246,246,1,5,BackEnd
RandomTask_15,15,1,8,BackEnd Design
RandomTask_204,204,1,1,BackEnd Design
RandomTask_60,60,1,10,Design
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_231,231,1,7,BackEnd Design FrontEnd
RandomTask_3,3,1,7,Design
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_157,157,1,8,BackEnd
RandomTask_303,303,1,10,Design
RandomTask_171,171,1,6,FrontEnd
RandomTask_307,307,1,3,BackEnd Design
RandomTask_134,134,1,3,BackEnd FrontEnd
RandomTask_118,118,1,9,BackEnd FrontEnd
RandomTask_362,362,1,10,Design
RandomTask_215,215,1,10,Design FrontEnd
RandomTask_203,203,1,6,FrontEnd
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_109,109,1,9,BackEnd Design FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_353,353,1,3,BackEnd
RandomTask_252,252,1,5,BackEnd Design FrontEnd
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_169,169,1,5,Design FrontEnd
