sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_4,4,1,3,BackEnd Design
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_169,169,1,5,Design FrontEnd
RandomTask_379,379,1,1,BackEnd Design
RandomTask_39,39,1,5,BackEnd Design
RandomTask_218,218,1,1,BackEnd FrontEnd
RandomTask_301,301,1,6,BackEnd FrontEnd
RandomTask_206,206,1,4,BackEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_346,346,1,8,FrontEnd
RandomTask_155,155,1,6,BackEnd
RandomTask_189,189,1,6,BackEnd Design FrontEnd
RandomTask_136,136,1,3,FrontEnd
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_201,201,1,5,FrontEnd
RandomTask_107,107,1,6,FrontEnd
RandomTask_358,358,1,3,Design FrontEnd
RandomTask_326,326,1,2,FrontEnd
RandomTask_334,334,1,10,BackEnd FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_299,299,1,8,Design
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
RandomTask_279,279,1,8,FrontEnd
