sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_44,44,1,10,Design FrontEnd
RandomTask_109,109,1,9,BackEnd Design FrontEnd
RandomTask_92,92,1,8,Design
RandomTask_247,247,1,7,BackEnd
RandomTask_315,315,1,3,FrontEnd
RandomTask_99,99,1,4,FrontEnd
RandomTask_152,152,1,1,FrontEnd
RandomTask_194,194,1,5,Design FrontEnd
RandomTask_208,208,1,2,Design
RandomTask_78,78,1,9,FrontEnd
RandomTask_393,393,1,10,BackEnd Design
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_385,385,1,7,Design FrontEnd
RandomTask_268,268,1,7,BackEnd Design FrontEnd
RandomTask_127,127,1,2,Design FrontEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_245,245,1,6,Design
RandomTask_304,304,1,8,FrontEnd
RandomTask_38,38,1,6,Design FrontEnd
RandomTask_308,308,1,10,BackEnd Design FrontEnd
RandomTask_125,125,1,3,BackEnd
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_205,205,1,9,BackEnd
RandomTask_290,290,1,9,BackEnd Design FrontEnd
RandomTask_29,29,1,5,FrontEnd
RandomTask_56,56,1,6,Design FrontEnd
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_231,231,1,7,BackEnd Design FrontEnd
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_142,142,1,9,BackEnd Design
RandomTask_375,375,1,9,BackEnd FrontEnd
RandomTask_233,233,1,8,BackEnd FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_307,307,1,3,BackEnd Design
RandomTask_302,302,1,2,Design
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_326,326,1,2,FrontEnd
RandomTask_373,373,1,5,Design
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_93,93,1,3,Design FrontEnd
RandomTask_279,279,1,8,FrontEnd
RandomTask_352,352,1,1,BackEnd Design
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_156,156,1,5,BackEnd FrontEnd
RandomTask_90,90,1,4,FrontEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
