sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_60,60,1,10,Design
RandomTask_37,37,1,6,BackEnd
RandomTask_115,115,1,10,BackEnd Design FrontEnd
RandomTask_222,222,1,10,BackEnd
RandomTask_84,84,1,6,BackEnd Design
RandomTask_124,124,1,7,BackEnd
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_110,110,1,6,Design
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_331,331,1,2,BackEnd FrontEnd
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_174,174,1,7,BackEnd
RandomTask_165,165,1,7,Design
RandomTask_342,342,1,1,Design
RandomTask_51,51,1,6,FrontEnd
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_243,243,1,3,FrontEnd
