sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_224,224,1,10,Design
RandomTask_189,189,1,6,BackEnd Design FrontEnd
RandomTask_260,260,1,3,Design
RandomTask_3,3,1,7,Design
RandomTask_370,370,1,6,BackEnd Design
RandomTask_116,116,1,10,FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_35,35,1,2,BackEnd FrontEnd
RandomTask_205,205,1,9,BackEnd
RandomTask_357,357,1,9,Design
RandomTask_54,54,1,1,FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_65,65,1,4,Design
RandomTask_32,32,1,4,Design
RandomTask_219,219,1,1,BackEnd Design
RandomTask_159,159,1,7,Design
RandomTask_263,263,1,2,BackEnd Design
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_62,62,1,10,Design
RandomTask_228,228,1,2,Design FrontEnd
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_209,209,1,9,BackEnd
RandomTask_271,271,1,5,BackEnd Design
RandomTask_246,246,1,5,BackEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_72,72,1,5,Design FrontEnd
RandomTask_73,73,1,10,Design FrontEnd
RandomTask_96,96,1,7,BackEnd Design FrontEnd
RandomTask_64,64,1,5,BackEnd Design
RandomTask_95,95,1,2,Design
RandomTask_225,225,1,8,Design FrontEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_381,381,1,3,Design
RandomTask_100,100,1,6,FrontEnd
RandomTask_341,341,1,10,Design
RandomTask_150,150,1,1,Design FrontEnd
RandomTask_117,117,1,1,FrontEnd
