sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_156,156,1,5,BackEnd FrontEnd
RandomTask_187,187,1,3,BackEnd FrontEnd
RandomTask_290,290,1,9,BackEnd Design FrontEnd
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_382,382,1,7,BackEnd
RandomTask_366,366,1,5,Design FrontEnd
RandomTask_107,107,1,6,FrontEnd
RandomTask_17,17,1,10,Design FrontEnd
RandomTask_56,56,1,6,Design FrontEnd
RandomTask_399,399,1,8,Design
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_277,277,1,4,BackEnd Design
RandomTask_142,142,1,9,BackEnd Design
RandomTask_160,160,1,9,Design
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_69,69,1,5,Design FrontEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_229,229,1,10,BackEnd
RandomTask_101,101,1,6,BackEnd
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_157,157,1,8,BackEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_308,308,1,10,BackEnd Design FrontEnd
RandomTask_162,162,1,1,BackEnd Design FrontEnd
RandomTask_2,2,1,6,Design
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_185,185,1,3,FrontEnd
RandomTask_50,50,1,9,BackEnd Design FrontEnd
RandomTask_155,155,1,6,BackEnd
RandomTask_207,207,1,7,Design FrontEnd
RandomTask_374,374,1,7,BackEnd FrontEnd
RandomTask_239,239,1,10,Design
RandomTask_265,265,1,6,FrontEnd
RandomTask_183,183,1,9,FrontEnd
