sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_292,292,1,1,1,BackEnd Design FrontEnd
RandomTask_238,238,1,3,7,BackEnd Design FrontEnd
RandomTask_149,149,1,3,1,BackEnd Design
RandomTask_112,112,1,6,6,BackEnd Design FrontEnd
RandomTask_227,227,1,5,7,BackEnd FrontEnd
RandomTask_250,250,1,9,4,BackEnd Design FrontEnd
RandomTask_290,290,1,9,2,BackEnd Design FrontEnd
RandomTask_267,267,1,1,4,BackEnd
RandomTask_108,108,1,10,3,BackEnd Design FrontEnd
RandomTask_8,8,1,2,3,Design FrontEnd
RandomTask_61,61,1,9,1,BackEnd Design
RandomTask_350,350,1,2,3,Design FrontEnd
RandomTask_344,344,1,10,6,BackEnd Design
RandomTask_26,26,1,9,7,BackEnd FrontEnd
RandomTask_254,254,1,2,6,Design FrontEnd
RandomTask_73,73,1,10,2,Design FrontEnd
RandomTask_289,289,1,2,7,BackEnd
RandomTask_181,181,1,8,4,BackEnd
RandomTask_262,262,1,7,3,Design FrontEnd
RandomTask_276,276,1,10,1,Design FrontEnd
RandomTask_296,296,1,6,7,BackEnd
RandomTask_101,101,1,6,4,BackEnd
RandomTask_51,51,1,6,3,FrontEnd
RandomTask_224,224,1,7,6,Design
RandomTask_332,332,1,5,7,BackEnd
RandomTask_3,3,1,7,1,Design
RandomTask_7,7,1,6,4,Design
RandomTask_145,145,1,8,2,FrontEnd
RandomTask_173,173,1,3,6,Design
RandomTask_333,333,1,6,3,FrontEnd
RandomTask_373,373,1,5,1,Design
RandomTask_88,88,1,5,4,Design
RandomTask_119,119,1,5,6,Design
RandomTask_357,357,1,9,7,Design
RandomTask_195,195,1,9,2,FrontEnd
