sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_1,1,1,8,BackEnd Design
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_162,162,1,1,BackEnd Design FrontEnd
RandomTask_263,263,1,2,BackEnd Design
RandomTask_153,153,1,4,BackEnd Design
RandomTask_258,258,1,1,Design
RandomTask_199,199,1,8,BackEnd Design
RandomTask_156,156,1,5,BackEnd FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_222,222,1,10,BackEnd
RandomTask_330,330,1,10,BackEnd Design FrontEnd
RandomTask_134,134,1,3,BackEnd FrontEnd
RandomTask_64,64,1,5,BackEnd Design
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_219,219,1,1,BackEnd Design
RandomTask_49,49,1,9,BackEnd FrontEnd
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_297,297,1,8,Design FrontEnd
RandomTask_393,393,1,10,BackEnd Design
RandomTask_302,302,1,2,Design
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_315,315,1,3,FrontEnd
RandomTask_101,101,1,6,BackEnd
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_189,189,1,6,BackEnd Design FrontEnd
RandomTask_365,365,1,3,BackEnd FrontEnd
RandomTask_206,206,1,4,BackEnd
