sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_369,369,1,6,FrontEnd
RandomTask_81,81,1,5,BackEnd Design FrontEnd
RandomTask_346,346,1,8,FrontEnd
RandomTask_19,19,1,2,FrontEnd
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_183,183,1,9,FrontEnd
RandomTask_332,332,1,5,BackEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_377,377,1,5,BackEnd Design FrontEnd
RandomTask_116,116,1,10,FrontEnd
RandomTask_80,80,1,10,BackEnd FrontEnd
RandomTask_13,13,1,1,BackEnd FrontEnd
RandomTask_351,351,1,2,Design
RandomTask_136,136,1,3,FrontEnd
RandomTask_93,93,1,3,Design FrontEnd
RandomTask_211,211,1,2,Design FrontEnd
