sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_26,26,1,9,BackEnd FrontEnd
RandomTask_299,299,1,8,Design
RandomTask_368,368,1,1,BackEnd Design
RandomTask_28,28,1,6,BackEnd FrontEnd
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_139,139,1,3,BackEnd
RandomTask_109,109,1,9,BackEnd Design FrontEnd
RandomTask_77,77,1,7,FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_153,153,1,4,BackEnd Design
RandomTask_175,175,1,4,Design FrontEnd
RandomTask_259,259,1,9,BackEnd Design
RandomTask_166,166,1,7,BackEnd FrontEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_1,1,1,8,BackEnd Design
RandomTask_29,29,1,5,FrontEnd
