sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_62,62,1,10,Design
RandomTask_363,363,1,4,BackEnd Design FrontEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_71,71,1,5,BackEnd
RandomTask_294,294,1,10,BackEnd Design
RandomTask_183,183,1,9,FrontEnd
RandomTask_281,281,1,3,BackEnd Design FrontEnd
RandomTask_91,91,1,1,Design FrontEnd
RandomTask_54,54,1,1,FrontEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_302,302,1,2,Design
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_170,170,1,4,BackEnd Design
RandomTask_126,126,1,2,BackEnd Design FrontEnd
RandomTask_398,398,1,7,FrontEnd
RandomTask_250,250,1,9,BackEnd Design FrontEnd
RandomTask_94,94,1,8,FrontEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_209,209,1,9,BackEnd
RandomTask_285,285,1,1,Design
RandomTask_270,270,1,8,BackEnd Design
RandomTask_41,41,1,6,FrontEnd
RandomTask_380,380,1,9,BackEnd FrontEnd
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_240,240,1,2,BackEnd FrontEnd
RandomTask_78,78,1,9,FrontEnd
RandomTask_145,145,1,9,FrontEnd
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_152,152,1,1,FrontEnd
RandomTask_303,303,1,10,Design
RandomTask_295,295,1,7,BackEnd
RandomTask_158,158,1,10,Design
RandomTask_200,200,1,5,BackEnd
RandomTask_161,161,1,7,BackEnd FrontEnd
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_191,191,1,8,Design
RandomTask_196,196,1,1,FrontEnd
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_371,371,1,1,BackEnd Design
RandomTask_149,149,1,3,BackEnd Design
