sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_101,101,1,6,BackEnd
RandomTask_62,62,1,10,Design
RandomTask_211,211,1,2,Design FrontEnd
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_326,326,1,2,FrontEnd
RandomTask_91,91,1,1,Design FrontEnd
RandomTask_16,16,1,9,BackEnd FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_302,302,1,2,Design
RandomTask_341,341,1,10,Design
RandomTask_283,283,1,2,Design FrontEnd
RandomTask_337,337,1,3,BackEnd FrontEnd
RandomTask_352,352,1,1,BackEnd Design
RandomTask_189,189,1,6,BackEnd Design FrontEnd
RandomTask_164,164,1,3,BackEnd
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_72,72,1,5,Design FrontEnd
RandomTask_296,296,1,9,BackEnd
RandomTask_13,13,1,1,BackEnd FrontEnd
RandomTask_141,141,1,8,Design
RandomTask_165,165,1,7,Design
RandomTask_26,26,1,9,BackEnd FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_107,107,1,6,FrontEnd
RandomTask_17,17,1,10,Design FrontEnd
RandomTask_195,195,1,9,FrontEnd
RandomTask_228,228,1,2,Design FrontEnd
RandomTask_335,335,1,1,Design FrontEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
RandomTask_240,240,1,2,BackEnd FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_156,156,1,5,BackEnd FrontEnd
RandomTask_194,194,1,5,Design FrontEnd
RandomTask_253,253,1,9,FrontEnd
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_295,295,1,7,BackEnd
RandomTask_23,23,1,10,Design
