sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_256,256,1,10,BackEnd Design
RandomTask_179,179,1,4,Design
RandomTask_111,111,1,4,FrontEnd
RandomTask_274,274,1,4,BackEnd
RandomTask_130,130,1,6,BackEnd FrontEnd
RandomTask_41,41,1,6,FrontEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_391,391,1,2,Design
RandomTask_62,62,1,10,Design
RandomTask_277,277,1,4,BackEnd Design
RandomTask_279,279,1,8,FrontEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_143,143,1,8,Design
RandomTask_150,150,1,1,Design FrontEnd
RandomTask_229,229,1,10,BackEnd
RandomTask_165,165,1,7,Design
RandomTask_298,298,1,2,BackEnd FrontEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_59,59,1,1,FrontEnd
RandomTask_152,152,1,1,FrontEnd
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_29,29,1,5,FrontEnd
RandomTask_83,83,1,3,BackEnd Design
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_280,280,1,3,Design
RandomTask_337,337,1,3,BackEnd FrontEnd
RandomTask_242,242,1,7,Design FrontEnd
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_25,25,1,4,BackEnd
RandomTask_351,351,1,2,Design
