sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_353,353,1,3,BackEnd
RandomTask_265,265,1,6,FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_109,109,1,9,BackEnd Design FrontEnd
RandomTask_266,266,1,9,FrontEnd
RandomTask_15,15,1,8,BackEnd Design
RandomTask_214,214,1,6,BackEnd Design
RandomTask_48,48,1,1,Design FrontEnd
RandomTask_124,124,1,7,BackEnd
RandomTask_348,348,1,6,FrontEnd
RandomTask_11,11,1,10,BackEnd FrontEnd
RandomTask_168,168,1,6,Design FrontEnd
RandomTask_110,110,1,6,Design
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_80,80,1,10,BackEnd FrontEnd
RandomTask_68,68,1,7,BackEnd Design
RandomTask_344,344,1,10,BackEnd Design
RandomTask_237,237,1,3,BackEnd
RandomTask_181,181,1,8,BackEnd
RandomTask_288,288,1,10,BackEnd
RandomTask_204,204,1,1,BackEnd Design
RandomTask_271,271,1,5,BackEnd Design
RandomTask_373,373,1,5,Design
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_46,46,1,7,BackEnd
RandomTask_154,154,1,3,FrontEnd
