sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,15,0,358,3,PICKED,picked for inspection
1,15,0,358,3,ACCEPTED,accepted for execution
1,3023,8,131,3,PICKED,picked for inspection
1,3023,8,131,3,ACCEPTED,accepted for execution
1,4528,12,348,6,PICKED,picked for inspection
1,4528,12,348,6,ACCEPTED,accepted for execution
2,0,80,361,10,PICKED,picked for inspection
2,0,80,361,10,ACCEPTED,accepted for execution
3,13,160,254,2,PICKED,picked for inspection
3,13,160,254,2,ACCEPTED,accepted for execution
3,1891,165,375,9,PICKED,picked for inspection
3,1891,165,375,9,ACCEPTED,accepted for execution
4,0,240,387,2,PICKED,picked for inspection
4,0,240,387,2,ACCEPTED,accepted for execution
4,2258,246,315,3,PICKED,picked for inspection
4,2258,246,315,3,ACCEPTED,accepted for execution
4,3760,250,341,10,PICKED,picked for inspection
4,3760,250,341,10,REJECTED,Weiwei cannot finish task within the remaining time
4,3760,250,141,8,PICKED,picked for inspection
4,3760,250,141,8,ACCEPTED,accepted for execution
4,3760,250,141,8,ACCEPTED,accepted for execution
5,12,320,26,9,PICKED,picked for inspection
5,12,320,26,9,ACCEPTED,accepted for execution
6,13,400,175,4,PICKED,picked for inspection
6,13,400,175,4,ACCEPTED,accepted for execution
6,3765,410,77,7,PICKED,picked for inspection
6,3765,410,77,7,ACCEPTED,accepted for execution
6,7893,421,190,5,PICKED,picked for inspection
6,7893,421,190,5,ACCEPTED,accepted for execution
7,23,480,35,2,PICKED,picked for inspection
7,23,480,35,2,ACCEPTED,accepted for execution
7,1526,484,192,6,PICKED,picked for inspection
7,1526,484,192,6,ACCEPTED,accepted for execution
7,10529,508,306,2,PICKED,picked for inspection
7,10529,508,306,2,ACCEPTED,accepted for execution
7,12409,513,10,8,PICKED,picked for inspection
7,12409,513,10,8,ACCEPTED,accepted for execution
8,11,560,128,6,PICKED,picked for inspection
8,11,560,128,6,ACCEPTED,accepted for execution
8,4889,573,370,6,PICKED,picked for inspection
8,4889,573,370,6,ACCEPTED,accepted for execution
8,10893,589,82,10,PICKED,picked for inspection
8,10893,589,82,10,ACCEPTED,accepted for execution
9,19,640,378,8,PICKED,picked for inspection
9,19,640,378,8,ACCEPTED,accepted for execution
9,7896,661,149,3,PICKED,picked for inspection
9,7896,661,149,3,ACCEPTED,accepted for execution
9,10906,669,256,10,PICKED,picked for inspection
9,10906,669,256,10,ACCEPTED,accepted for execution
9,20661,695,179,4,PICKED,picked for inspection
9,20661,695,179,4,ACCEPTED,accepted for execution
9,24413,705,164,3,PICKED,picked for inspection
9,24413,705,164,3,ACCEPTED,accepted for execution
10,21,720,371,1,PICKED,picked for inspection
10,21,720,371,1,ACCEPTED,accepted for execution
10,775,722,198,6,PICKED,picked for inspection
10,775,722,198,6,ACCEPTED,accepted for execution
10,5288,734,161,7,PICKED,picked for inspection
10,5288,734,161,7,ACCEPTED,accepted for execution
10,10548,748,43,4,PICKED,picked for inspection
10,10548,748,43,4,ACCEPTED,accepted for execution
10,14302,758,24,1,PICKED,picked for inspection
10,14302,758,24,1,ACCEPTED,accepted for execution
10,15055,760,160,9,PICKED,picked for inspection
10,15055,760,160,9,ACCEPTED,accepted for execution
10,24058,784,300,3,PICKED,picked for inspection
10,24058,784,300,3,ACCEPTED,accepted for execution
10,27062,792,37,6,PICKED,picked for inspection
10,27062,792,37,6,REJECTED,Weiwei cannot finish task within the remaining time
10,27062,792,37,6,PICKED,no other tasks could be accepted-trying to break this task
10,27062,792,37,6,REJECTED,could not break this task-Weiwei finished for this sprint
11,8,800,68,7,PICKED,picked for inspection
11,8,800,68,7,ACCEPTED,accepted for execution
11,6760,818,223,9,PICKED,picked for inspection
11,6760,818,223,9,ACCEPTED,accepted for execution
11,15762,842,33,8,PICKED,picked for inspection
11,15762,842,33,8,ACCEPTED,accepted for execution
11,23640,863,328,5,PICKED,picked for inspection
11,23640,863,328,5,ACCEPTED,accepted for execution
12,13,880,308,10,PICKED,picked for inspection
12,13,880,308,10,ACCEPTED,accepted for execution
12,7895,901,340,10,PICKED,picked for inspection
12,7895,901,340,10,ACCEPTED,accepted for execution
12,13899,917,71,5,PICKED,picked for inspection
12,13899,917,71,5,ACCEPTED,accepted for execution
12,16907,925,274,4,PICKED,picked for inspection
12,16907,925,274,4,ACCEPTED,accepted for execution
13,18,960,135,10,PICKED,picked for inspection
13,18,960,135,10,ACCEPTED,accepted for execution
13,6024,976,307,3,PICKED,picked for inspection
13,6024,976,307,3,ACCEPTED,accepted for execution
13,7534,980,64,5,PICKED,picked for inspection
13,7534,980,64,5,ACCEPTED,accepted for execution
13,10541,988,275,3,PICKED,picked for inspection
13,10541,988,275,3,ACCEPTED,accepted for execution
13,12045,992,229,10,PICKED,picked for inspection
13,12045,992,229,10,ACCEPTED,accepted for execution
13,18048,1008,86,10,PICKED,picked for inspection
13,18048,1008,86,10,ACCEPTED,accepted for execution
14,7,1040,120,6,PICKED,picked for inspection
14,7,1040,120,6,ACCEPTED,accepted for execution
14,3384,1049,105,8,PICKED,picked for inspection
14,3384,1049,105,8,ACCEPTED,accepted for execution
14,7887,1061,309,7,PICKED,picked for inspection
14,7887,1061,309,7,ACCEPTED,accepted for execution
14,12016,1072,381,3,PICKED,picked for inspection
14,12016,1072,381,3,ACCEPTED,accepted for execution
14,13519,1076,129,3,PICKED,picked for inspection
14,13519,1076,129,3,ACCEPTED,accepted for execution
14,15021,1080,23,10,PICKED,picked for inspection
14,15021,1080,23,10,ACCEPTED,accepted for execution
14,21025,1096,395,3,PICKED,picked for inspection
14,21025,1096,395,3,ACCEPTED,accepted for execution
14,22528,1100,267,1,PICKED,picked for inspection
14,22528,1100,267,1,ACCEPTED,accepted for execution
14,22906,1101,253,9,PICKED,picked for inspection
14,22906,1101,253,9,ACCEPTED,accepted for execution
15,29670,1199,321,1,PICKED,picked for inspection
15,29670,1199,321,1,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,310,4,PICKED,picked for inspection
15,29670,1199,310,4,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,233,8,PICKED,picked for inspection
15,29670,1199,233,8,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,305,1,PICKED,picked for inspection
15,29670,1199,305,1,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,236,5,PICKED,picked for inspection
15,29670,1199,236,5,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,96,7,PICKED,picked for inspection
15,29670,1199,96,7,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,74,7,PICKED,picked for inspection
15,29670,1199,74,7,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,295,7,PICKED,picked for inspection
15,29670,1199,295,7,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,79,2,PICKED,picked for inspection
15,29670,1199,79,2,REJECTED,Weiwei cannot finish task within the remaining time
15,29670,1199,127,2,PICKED,picked for inspection
15,29670,1199,127,2,REJECTED,Weiwei cannot finish task within the remaining time
