sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_37,37,1,6,BackEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_227,227,1,5,BackEnd FrontEnd
RandomTask_158,158,1,10,Design
RandomTask_48,48,1,1,Design FrontEnd
RandomTask_244,244,1,10,FrontEnd
RandomTask_68,68,1,7,BackEnd Design
RandomTask_347,347,1,5,FrontEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
RandomTask_110,110,1,6,Design
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_265,265,1,6,FrontEnd
RandomTask_263,263,1,2,BackEnd Design
RandomTask_353,353,1,3,BackEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_36,36,1,3,BackEnd
RandomTask_258,258,1,1,Design
RandomTask_12,12,1,5,BackEnd Design
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_95,95,1,2,Design
RandomTask_328,328,1,5,BackEnd
RandomTask_235,235,1,7,BackEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_93,93,1,3,Design FrontEnd
RandomTask_114,114,1,2,Design FrontEnd
RandomTask_66,66,1,10,FrontEnd
RandomTask_33,33,1,8,BackEnd
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_285,285,1,1,Design
RandomTask_142,142,1,9,BackEnd Design
RandomTask_223,223,1,9,BackEnd Design
RandomTask_46,46,1,7,BackEnd
RandomTask_214,214,1,6,BackEnd Design
