sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_348,348,1,6,FrontEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_314,314,1,1,BackEnd Design FrontEnd
RandomTask_43,43,1,4,BackEnd
RandomTask_298,298,1,2,BackEnd FrontEnd
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_318,318,1,6,BackEnd FrontEnd
RandomTask_235,235,1,7,BackEnd
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_344,344,1,10,BackEnd Design
RandomTask_47,47,1,10,BackEnd
RandomTask_279,279,1,8,FrontEnd
RandomTask_178,178,1,3,BackEnd Design FrontEnd
RandomTask_362,362,1,10,Design
RandomTask_323,323,1,4,BackEnd FrontEnd
RandomTask_192,192,1,6,BackEnd Design
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_139,139,1,3,BackEnd
RandomTask_241,241,1,4,BackEnd Design
RandomTask_11,11,1,10,BackEnd FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_94,94,1,8,FrontEnd
RandomTask_102,102,1,9,Design
RandomTask_52,52,1,1,BackEnd Design FrontEnd
RandomTask_231,231,1,7,BackEnd Design FrontEnd
RandomTask_133,133,1,6,Design FrontEnd
RandomTask_326,326,1,2,FrontEnd
