sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_250,250,1,9,BackEnd Design FrontEnd
RandomTask_122,122,1,1,BackEnd FrontEnd
RandomTask_194,194,1,5,Design FrontEnd
RandomTask_87,87,1,9,Design
RandomTask_141,141,1,8,Design
RandomTask_181,181,1,8,BackEnd
RandomTask_6,6,1,6,BackEnd
RandomTask_46,46,1,7,BackEnd
RandomTask_169,169,1,5,Design FrontEnd
RandomTask_383,383,1,6,Design
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_168,168,1,6,Design FrontEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_313,313,1,5,BackEnd Design FrontEnd
RandomTask_258,258,1,1,Design
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_389,389,1,3,Design FrontEnd
RandomTask_294,294,1,10,BackEnd Design
RandomTask_242,242,1,7,Design FrontEnd
RandomTask_249,249,1,9,BackEnd
RandomTask_391,391,1,2,Design
RandomTask_84,84,1,6,BackEnd Design
RandomTask_385,385,1,7,Design FrontEnd
RandomTask_61,61,1,9,BackEnd Design
RandomTask_29,29,1,5,FrontEnd
RandomTask_283,283,1,2,Design FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_335,335,1,1,Design FrontEnd
