sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_386,386,1,5,BackEnd
RandomTask_114,114,1,2,Design FrontEnd
RandomTask_392,392,1,9,FrontEnd
RandomTask_87,87,1,9,Design
RandomTask_80,80,1,10,BackEnd FrontEnd
RandomTask_119,119,1,5,Design
RandomTask_61,61,1,9,BackEnd Design
RandomTask_384,384,1,1,BackEnd
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_42,42,1,5,BackEnd
RandomTask_50,50,1,9,BackEnd Design FrontEnd
RandomTask_178,178,1,3,BackEnd Design FrontEnd
RandomTask_286,286,1,5,Design
RandomTask_140,140,1,10,BackEnd Design FrontEnd
RandomTask_149,149,1,3,BackEnd Design
RandomTask_182,182,1,3,BackEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_10,10,1,8,Design
RandomTask_204,204,1,1,BackEnd Design
RandomTask_56,56,1,6,Design FrontEnd
RandomTask_123,123,1,10,Design
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_351,351,1,2,Design
RandomTask_84,84,1,6,BackEnd Design
RandomTask_3,3,1,7,Design
RandomTask_270,270,1,8,BackEnd Design
RandomTask_11,11,1,10,BackEnd FrontEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_325,325,1,5,BackEnd Design
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_246,246,1,5,BackEnd
RandomTask_205,205,1,9,BackEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_371,371,1,1,BackEnd Design
RandomTask_109,109,1,9,BackEnd Design FrontEnd
RandomTask_360,360,1,3,BackEnd FrontEnd
