sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_271,271,1,5,BackEnd Design
RandomTask_238,238,1,3,BackEnd Design FrontEnd
RandomTask_374,374,1,7,BackEnd FrontEnd
RandomTask_308,308,1,10,BackEnd Design FrontEnd
RandomTask_180,180,1,2,BackEnd
RandomTask_121,121,1,9,BackEnd Design FrontEnd
RandomTask_321,321,1,1,BackEnd FrontEnd
RandomTask_43,43,1,4,BackEnd
RandomTask_220,220,1,3,BackEnd Design
RandomTask_283,283,1,2,Design FrontEnd
RandomTask_257,257,1,9,Design
RandomTask_386,386,1,5,BackEnd
RandomTask_74,74,1,7,BackEnd Design
